time_s,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.872000000,-0.211331807,0.499039762,-1.788852071,2.726899807,1.516172790,-0.001049238
0.874000000,-0.211332710,0.499038090,-1.789465539,2.727824278,1.516140060,-0.000670931
0.876000000,-0.211333554,0.499036376,-1.790077984,2.728749061,1.516107620,-0.000428920
0.878000000,-0.211334361,0.499034634,-1.790689423,2.729674087,1.516074850,-0.000274201
0.880000000,-0.211335147,0.499032881,-1.791299866,2.730599289,1.516041425,-0.000175444
0.882000000,-0.211335927,0.499031124,-1.791909322,2.731524599,1.516007321,-0.000112658
0.884000000,-0.211336705,0.499029369,-1.792517797,2.732449948,1.515972714,-0.000073139
0.886000000,-0.211337485,0.499027618,-1.793125294,2.733375270,1.515937857,-0.000048903
0.888000000,-0.211338269,0.499025872,-1.793731815,2.734300505,1.515902980,-0.000035041
0.890000000,-0.211339055,0.499024131,-1.794337361,2.735225594,1.515868230,-0.000028643
0.892000000,-0.211339846,0.499022396,-1.794941934,2.736150492,1.515833660,0.000028053
0.894000000,-0.211340995,0.499020780,-1.795545305,2.737082698,1.515799935,-0.012101337
0.896000000,-0.211341137,0.499018645,-1.796147781,2.738002805,1.515768506,-0.007744105
0.903000000,-0.211344077,0.499012809,-1.798249836,2.741229099,1.515641703,-0.001622494
0.904000000,-0.211344564,0.499012020,-1.798549150,2.741690494,1.515624286,-0.001297626
0.905000000,-0.211345034,0.499011219,-1.798848203,2.742151976,1.515607203,-0.001037747
0.906000000,-0.211345487,0.499010404,-1.799146996,2.742613534,1.515590379,-0.000829863
0.907000000,-0.211345924,0.499009578,-1.799445530,2.743075159,1.515573723,-0.000663579
0.908000000,-0.211346346,0.499008741,-1.799743808,2.743536840,1.515557142,-0.000530580
0.910000000,-0.211347158,0.499007043,-1.800339605,2.744460336,1.515523881,-0.000339174
0.912000000,-0.211347943,0.499005327,-1.800934408,2.745383947,1.515490129,-0.000216887
0.914000000,-0.211348716,0.499003604,-1.801528233,2.746307603,1.515455727,-0.000138960
0.916000000,-0.211349486,0.499001882,-1.802121093,2.747231234,1.515420765,-0.000089620
0.918000000,-0.211350256,0.499000162,-1.802712998,2.748154777,1.515385469,-0.000058892
0.920000000,-0.211351028,0.498998447,-1.803303957,2.749078170,1.515350078,-0.000040568
0.922000000,-0.211351804,0.498996737,-1.803893977,2.750001364,1.515314768,-0.000030899
0.924000000,-0.211352584,0.498995033,-1.804483065,2.750924318,1.515279630,-0.000027705
0.926000000,-0.211355143,0.498995009,-1.805071177,2.751856828,1.515240963,-0.014956770
0.928000000,-0.211354031,0.498991388,-1.805658136,2.752774642,1.515212632,-0.009571603
0.930000000,-0.211354521,0.498989606,-1.806244407,2.753693056,1.515178300,-0.006125075
0.932000000,-0.211355238,0.498987875,-1.806829930,2.754612319,1.515141376,-0.003919311
0.934000000,-0.211356170,0.498986305,-1.807414601,2.755532199,1.515103968,-0.002507640
0.936000000,-0.211357154,0.498984775,-1.807998331,2.756452586,1.515067599,-0.001604198
0.938000000,-0.211358094,0.498983212,-1.808581077,2.757373405,1.515032637,-0.001026039
0.940000000,-0.211358968,0.498981599,-1.809162834,2.758294584,1.514998655,-0.000656087
0.942000000,-0.211359786,0.498979945,-1.809743614,2.759216058,1.514964955,-0.000419427
0.944000000,-0.211360568,0.498978265,-1.810323433,2.760137760,1.514930950,-0.000268136
0.946000000,-0.211361331,0.498976573,-1.810902304,2.761059624,1.514896337,-0.000171581
0.948000000,-0.211362087,0.498974879,-1.811480236,2.761981583,1.514861096,-0.000110215
0.950000000,-0.211362842,0.498973186,-1.812057234,2.762903571,1.514825398,-0.000071624
0.952000000,-0.211363598,0.498971497,-1.812633300,2.763825524,1.514789483,-0.000048011
0.954000000,-0.211364357,0.498969812,-1.813208432,2.764747383,1.514753566,-0.000034590
0.956000000,-0.211365118,0.498968132,-1.813782630,2.765669097,1.514717781,-0.000028531
0.958000000,-0.211365883,0.498966456,-1.814355891,2.766590623,1.514682178,0.000028228
0.960000000,-0.211366963,0.498964865,-1.814927984,2.767519384,1.514647482,-0.011826120
0.962000000,-0.211367124,0.498962827,-1.815499209,2.768436207,1.514614740,-0.007567965
0.964000000,-0.211367712,0.498961080,-1.816069675,2.769353944,1.514578291,-0.004842753
0.966000000,-0.211368537,0.498959464,-1.816639298,2.770272416,1.514540379,-0.003098633
0.968000000,-0.211369492,0.498957952,-1.817207967,2.771191447,1.514502889,-0.001982418
0.970000000,-0.211370439,0.498956434,-1.817775614,2.772110947,1.514466724,-0.001268077
0.972000000,-0.211371326,0.498954869,-1.818342212,2.773030835,1.514431777,-0.000810954
0.974000000,-0.211372152,0.498953260,-1.818907763,2.773951042,1.514397440,-0.000518484
0.976000000,-0.211372934,0.498951618,-1.819472279,2.774871498,1.514363052,-0.000331442
0.978000000,-0.211373691,0.498949959,-1.820035773,2.775792136,1.514328177,-0.000211954
0.980000000,-0.211374436,0.498948295,-1.820598254,2.776712889,1.514292669,-0.000135827
0.982000000,-0.211375179,0.498946631,-1.821159728,2.777633689,1.514256619,-0.000087656
0.984000000,-0.211375923,0.498944970,-1.821720200,2.778554471,1.514220243,-0.000057699
0.986000000,-0.211376669,0.498943313,-1.822279671,2.779475172,1.514183770,-0.000039906
0.988000000,-0.211377418,0.498941661,-1.822838143,2.780395733,1.514147373,-0.000030628
0.990000000,-0.211378171,0.498940014,-1.823395617,2.781316104,1.514111138,-0.000027748
0.992000000,-0.211380649,0.498940007,-1.823952055,2.782245950,1.514071735,-0.014606122
0.994000000,-0.211379547,0.498936472,-1.824507256,2.783161302,1.514041804,-0.009347188
0.996000000,-0.211380045,0.498934774,-1.825061699,2.784077247,1.514006238,-0.005981449
0.998000000,-0.211380742,0.498933107,-1.825615305,2.784994014,1.513968283,-0.003827391
1.000000000,-0.211381643,0.498931591,-1.826167976,2.785911350,1.513929914,-0.002448811
1.002000000,-0.211382592,0.498930113,-1.826719629,2.786829131,1.513892552,-0.001566549
1.004000000,-0.211383499,0.498928601,-1.827270222,2.787747269,1.513856520,-0.001001947
1.006000000,-0.211384342,0.498927042,-1.827819752,2.788665685,1.513821398,-0.000640673
1.008000000,-0.211385132,0.498925445,-1.828368233,2.789584305,1.513786522,-0.000409570
1.010000000,-0.211385890,0.498923824,-1.828915682,2.790503059,1.513751339,-0.000261841
1.012000000,-0.211386630,0.498922192,-1.829462114,2.791421880,1.513715572,-0.000167573
1.014000000,-0.211387365,0.498920559,-1.830007542,2.792340699,1.513679210,-0.000107684
1.016000000,-0.211388099,0.498918928,-1.830551974,2.793259454,1.513642421,-0.000070058
1.018000000,-0.211388835,0.498917301,-1.831095416,2.794178085,1.513605432,-0.000047093
1.020000000,-0.211389573,0.498915678,-1.831637874,2.795096545,1.513568445,-0.000034134
1.022000000,-0.211390315,0.498914059,-1.832179353,2.796014791,1.513531586,-0.000028429
1.024000000,-0.211392754,0.498914060,-1.832719822,2.796942441,1.513491742,-0.014436952
1.026000000,-0.211391661,0.498910568,-1.833259074,2.797855686,1.513460974,-0.009238919
1.028000000,-0.211392165,0.498908912,-1.833797597,2.798769529,1.513424786,-0.005912157
1.030000000,-0.211392855,0.498907277,-1.834335306,2.799684205,1.513386337,-0.003783045
1.032000000,-0.211393743,0.498905787,-1.834872108,2.800599468,1.513347528,-0.002420431
1.034000000,-0.211394678,0.498904334,-1.835407920,2.801515200,1.513309715,-0.001548387
1.036000000,-0.211395570,0.498902849,-1.835942706,2.802431318,1.513273193,-0.000990325
1.038000000,-0.211396400,0.498901317,-1.836476461,2.803347746,1.513237540,-0.000633238
1.040000000,-0.211397178,0.498899746,-1.837009197,2.804264414,1.513202105,-0.000404816
1.042000000,-0.211397924,0.498898153,-1.837540931,2.805181252,1.513166354,-0.000258806
1.044000000,-0.211398653,0.498896550,-1.838071676,2.806098191,1.513130023,-0.000165642
1.046000000,-0.211399376,0.498894945,-1.838601441,2.807015163,1.513093110,-0.000106465
1.048000000,-0.211400099,0.498893341,-1.839130232,2.807932102,1.513055783,-0.000069306
1.051000000,-0.211401185,0.498890942,-1.839921600,2.809307307,1.512999499,-0.000039252
1.052000000,-0.211401548,0.498890145,-1.840184904,2.809765624,1.512980754,-0.000033919
1.054000000,-0.211402277,0.498888553,-1.840710787,2.810682095,1.512943370,-0.000028387
1.056000000,-0.211404675,0.498888558,-1.841235669,2.811607893,1.512903175,-0.014258584
1.058000000,-0.211403590,0.498885110,-1.841759335,2.812519357,1.512871632,-0.009124765
1.060000000,-0.211404096,0.498883492,-1.842282269,2.813431375,1.512834851,-0.005839099
1.062000000,-0.211404776,0.498881885,-1.842804375,2.814344165,1.512795904,-0.003736289
1.064000000,-0.211405648,0.498880419,-1.843325561,2.815257475,1.512756628,-0.002390508
1.066000000,-0.211406564,0.498878988,-1.843845742,2.816171182,1.512718333,-0.001529238
1.068000000,-0.211407438,0.498877525,-1.844364876,2.817085205,1.512681302,-0.000978073
1.070000000,-0.211408252,0.498876016,-1.844882955,2.817999473,1.512645122,-0.000625400
1.072000000,-0.211409016,0.498874471,-1.845399987,2.818913925,1.512609161,-0.000399806
1.074000000,-0.211409748,0.498872904,-1.845915985,2.819828505,1.512572900,-0.000255607
1.076000000,-0.211410466,0.498871328,-1.846430960,2.820743157,1.512536084,-0.000163607
1.078000000,-0.211411178,0.498869750,-1.846944917,2.821657825,1.512498710,-0.000105182
1.080000000,-0.211411890,0.498868174,-1.847457862,2.822572455,1.512460937,-0.000068514
1.082000000,-0.211412603,0.498866602,-1.847969797,2.823486993,1.512422981,-0.000046195
1.084000000,-0.211413320,0.498865035,-1.848480722,2.824401388,1.512385027,-0.000033696
1.086000000,-0.211414039,0.498863472,-1.848990640,2.825315594,1.512347191,-0.000028347
1.088000000,-0.211416398,0.498863481,-1.849499525,2.826239087,1.512306709,-0.014076937
1.090000000,-0.211415326,0.498860080,-1.850007155,2.827148373,1.512274442,-0.009008512
1.092000000,-0.211415840,0.498858505,-1.850514025,2.828058231,1.512237109,-0.005764699
1.094000000,-0.211416515,0.498856929,-1.851020034,2.828968876,1.512197692,-0.003688674
1.096000000,-0.211417375,0.498855489,-1.851525100,2.829880048,1.512157961,-0.002360037
1.098000000,-0.211418278,0.498854084,-1.852029143,2.830791618,1.512119171,-0.001509739
1.100000000,-0.211419140,0.498852647,-1.852532130,2.831703494,1.512081577,-0.000965596
1.102000000,-0.211419943,0.498851165,-1.853034058,2.832615594,1.512044764,-0.000617420
1.104000000,-0.211420698,0.498849649,-1.853534942,2.833527847,1.512008114,-0.000394704
1.106000000,-0.211421422,0.498848111,-1.854034799,2.834440185,1.511971127,-0.000252351
1.108000000,-0.211422132,0.498846565,-1.854533646,2.835352544,1.511933559,-0.000161536
1.110000000,-0.211422838,0.498845017,-1.855031493,2.836264861,1.511895412,-0.000103878
1.112000000,-0.211423542,0.498843471,-1.855528350,2.837177079,1.511856847,-0.000067711
1.114000000,-0.211424249,0.498841929,-1.856024224,2.838089143,1.511818075,-0.000045731
1.116000000,-0.211424957,0.498840390,-1.856519123,2.839001007,1.511779286,-0.000033473
1.118000000,-0.211425669,0.498838857,-1.857013051,2.839912636,1.511740598,-0.000028310
1.120000000,-0.211427990,0.498838871,-1.857505990,2.840833453,1.511699433,-0.013891644
1.122000000,-0.211426935,0.498835519,-1.857997717,2.841740153,1.511666057,-0.008889926
1.124000000,-0.211427457,0.498833985,-1.858488731,2.842647421,1.511627802,-0.005688805
1.126000000,-0.211428126,0.498832440,-1.858978926,2.843555485,1.511587561,-0.003640104
1.128000000,-0.211428974,0.498831026,-1.859468224,2.844464103,1.511547035,-0.002328954
1.130000000,-0.211429863,0.498829645,-1.859956549,2.845373157,1.511507431,-0.001489849
1.132000000,-0.211430710,0.498828231,-1.860443866,2.846282564,1.511468982,-0.000952870
1.134000000,-0.211431500,0.498826775,-1.860930173,2.847192249,1.511431284,-0.000609280
1.136000000,-0.211432243,0.498825284,-1.861415481,2.848102143,1.511393735,-0.000389502
1.138000000,-0.211432956,0.498823772,-1.861899804,2.849012175,1.511355858,-0.000249031
1.140000000,-0.211433655,0.498822252,-1.862383152,2.849922276,1.511317421,-0.000159426
1.142000000,-0.211434348,0.498820730,-1.862865533,2.850832375,1.511278434,-0.000102549
1.144000000,-0.211435041,0.498819209,-1.863346950,2.851742402,1.511239056,-0.000066895
1.146000000,-0.211435735,0.498817692,-1.863827404,2.852652290,1.511199493,-0.000045260
1.148000000,-0.211436430,0.498816178,-1.864306893,2.853561975,1.511159925,-0.000033250
1.150000000,-0.211437128,0.498814669,-1.864785416,2.854471400,1.511120457,-0.000028278
1.152000000,-0.211439405,0.498814682,-1.865262948,2.855389896,1.511078682,-0.013702647
1.154000000,-0.211438360,0.498811375,-1.865739254,2.856294314,1.511044268,-0.008768971
1.156000000,-0.211438884,0.498809876,-1.866214825,2.857199205,1.511005155,-0.005611396
1.158000000,-0.211439541,0.498808356,-1.866689541,2.858104780,1.510964147,-0.003590565
1.160000000,-0.211440372,0.498806963,-1.867163318,2.859010785,1.510922881,-0.002297252
1.162000000,-0.211441240,0.498805601,-1.867636076,2.859917094,1.510882515,-0.001469564
1.164000000,-0.211442070,0.498804208,-1.868107775,2.860823623,1.510843262,-0.000939892
1.166000000,-0.211442844,0.498802774,-1.868578407,2.861730306,1.510804716,-0.000600980
1.168000000,-0.211443573,0.498801306,-1.869047980,2.862637085,1.510766294,-0.000384197
1.170000000,-0.211444275,0.498799820,-1.869516504,2.863543911,1.510727531,-0.000245647
1.172000000,-0.211444963,0.498798326,-1.869983987,2.864450734,1.510688213,-0.000157276
1.174000000,-0.211445647,0.498796831,-1.870450435,2.865357508,1.510648353,-0.000101197
1.176000000,-0.211446331,0.498795338,-1.870915849,2.866264188,1.510608112,-0.000066066
1.178000000,-0.211447016,0.498793848,-1.871380231,2.867170729,1.510567692,-0.000044784
1.182000000,-0.211448394,0.498790881,-1.872305897,2.868983225,1.510486943,-0.000028251
1.183000000,-0.211448740,0.498790142,-1.872536668,2.869436198,1.510466831,0.000028004
1.184000000,-0.211450630,0.498790896,-1.872767162,2.869898411,1.510444486,-0.013509980
1.186000000,-0.211449605,0.498787640,-1.873227144,2.870799688,1.510408975,-0.008645667
1.188000000,-0.211450138,0.498786182,-1.873686335,2.871701492,1.510368963,-0.005532485
1.190000000,-0.211450791,0.498784692,-1.874144616,2.872604034,1.510327159,-0.003540065
1.192000000,-0.211451611,0.498783325,-1.874601914,2.873507054,1.510285139,-0.002264936
1.194000000,-0.211452468,0.498781988,-1.875058156,2.874410423,1.510244011,-0.001448886
1.196000000,-0.211453286,0.498780620,-1.875513307,2.875314048,1.510203979,-0.000926663
1.198000000,-0.211454050,0.498779211,-1.875967365,2.876217848,1.510164653,-0.000592520
1.200000000,-0.211454771,0.498777771,-1.876420340,2.877121750,1.510125472,-0.000378791
1.202000000,-0.211455464,0.498776312,-1.876872243,2.878025686,1.510085992,-0.000242199
1.204000000,-0.211456145,0.498774846,-1.877323087,2.878929592,1.510046007,-0.000155087
1.206000000,-0.211456821,0.498773378,-1.877772878,2.879833406,1.510005534,-0.000099821
1.208000000,-0.211457497,0.498771912,-1.878221619,2.880737069,1.509964726,-0.000065223
1.210000000,-0.211458174,0.498770450,-1.878669314,2.881640525,1.509923780,-0.000044303
1.212000000,-0.211458854,0.498768992,-1.879115963,2.882543724,1.509882863,-0.000032805
1.214000000,-0.211459536,0.498767537,-1.879561568,2.883446629,1.509842075,-0.000028229
1.216000000,-0.211461731,0.498767553,-1.880006112,2.884358443,1.509799350,-0.013313655
1.218000000,-0.211460725,0.498764347,-1.880449361,2.885256403,1.509763177,-0.008520022
1.220000000,-0.211461266,0.498762928,-1.880891809,2.886154839,1.509722710,-0.005452076
1.222000000,-0.211461914,0.498761468,-1.881333332,2.887053973,1.509680559,-0.003488607
1.224000000,-0.211462723,0.498760125,-1.881773861,2.887953564,1.509638227,-0.002232008
1.226000000,-0.211463567,0.498758810,-1.882213327,2.888853497,1.509596767,-0.001427817
1.228000000,-0.211464373,0.498757467,-1.882651699,2.889753694,1.509556361,-0.000913185
1.230000000,-0.211465127,0.498756083,-1.883088976,2.890654087,1.509516624,-0.000583901
1.232000000,-0.211465839,0.498754670,-1.883525168,2.891554613,1.509477007,-0.000373285
1.234000000,-0.211466525,0.498753238,-1.883960291,2.892455212,1.509437080,-0.000238689
1.236000000,-0.211467199,0.498751799,-1.884394358,2.893355821,1.509396644,-0.000152859
1.238000000,-0.211467868,0.498750360,-1.884827378,2.894256379,1.509355712,-0.000098422
1.240000000,-0.211468538,0.498748922,-1.885259359,2.895156823,1.509314433,-0.000064369
1.242000000,-0.211469209,0.498747488,-1.885690305,2.896057092,1.509272992,-0.000043818
1.244000000,-0.211469882,0.498746058,-1.886120223,2.896957130,1.509231547,-0.000032584
1.246000000,-0.211470558,0.498744631,-1.886549116,2.897856884,1.509190191,-0.000028213
1.248000000,-0.211472713,0.498744646,-1.886976974,2.898765467,1.509147026,-0.013113653
1.250000000,-0.211471729,0.498741493,-1.887403568,2.899660297,1.509109963,-0.008392025
1.252000000,-0.211472279,0.498740113,-1.887829390,2.900555560,1.509068759,-0.005370162
1.254000000,-0.211472922,0.498738682,-1.888254316,2.901451466,1.509025929,-0.003436187
1.256000000,-0.211473720,0.498737363,-1.888678284,2.902347764,1.508982912,-0.002198465
1.258000000,-0.211474551,0.498736071,-1.889101231,2.903244331,1.508940712,-0.001406355
1.260000000,-0.211475346,0.498734751,-1.889523128,2.904141086,1.508899497,-0.000899457
1.262000000,-0.211476090,0.498733393,-1.889943978,2.905037966,1.508858887,-0.000575124
1.264000000,-0.211476793,0.498732005,-1.890363793,2.905934923,1.508818356,-0.000367678
1.266000000,-0.211477472,0.498730600,-1.890782590,2.906831916,1.508777495,-0.000235114
1.268000000,-0.211478139,0.498729188,-1.891200382,2.907728906,1.508736121,-0.000150591
1.270000000,-0.211478802,0.498727776,-1.891617177,2.908625853,1.508694254,-0.000097000
1.272000000,-0.211479464,0.498726365,-1.892032983,2.909522717,1.508652043,-0.000063502
1.274000000,-0.211480127,0.498724957,-1.892447802,2.910419456,1.508609672,-0.000043328
1.276000000,-0.211480792,0.498723553,-1.892861639,2.911316028,1.508567296,-0.000032365
1.278000000,-0.211481459,0.498722152,-1.893274494,2.912212389,1.508525007,-0.000028204
1.280000000,-0.211483571,0.498722164,-1.893686358,2.913117574,1.508481079,-0.012909579
1.282000000,-0.211482608,0.498719062,-1.894096995,2.914009201,1.508442853,-0.008261423
1.284000000,-0.211483163,0.498717717,-1.894506893,2.914901315,1.508400687,-0.005286582
1.286000000,-0.211483798,0.498716312,-1.894915915,2.915794112,1.508357006,-0.003382702
1.288000000,-0.211484581,0.498715014,-1.895324000,2.916687323,1.508313184,-0.002164240
1.290000000,-0.211485396,0.498713741,-1.895731081,2.917580805,1.508270183,-0.001384458
1.292000000,-0.211486174,0.498712440,-1.896137124,2.918474455,1.508228157,-0.000885451
1.294000000,-0.211486903,0.498711102,-1.896542123,2.919368182,1.508186740,-0.000566169
1.296000000,-0.211487593,0.498709736,-1.896946084,2.920261904,1.508145426,-0.000361959
1.298000000,-0.211488259,0.498708353,-1.897349013,2.921155547,1.508103823,-0.000231470
1.300000000,-0.211488913,0.498706963,-1.897750915,2.922049038,1.508061754,-0.000148281
1.302000000,-0.211489563,0.498705573,-1.898151790,2.922942311,1.508019242,-0.000095553
1.304000000,-0.211490214,0.498704185,-1.898551635,2.923835301,1.507976432,-0.000062622
1.306000000,-0.211490865,0.498702800,-1.898950447,2.924727949,1.507933502,-0.000042833
1.308000000,-0.211491518,0.498701418,-1.899348220,2.925620203,1.507890600,-0.000032147
1.310000000,-0.211492173,0.498700039,-1.899744949,2.926512018,1.507847815,-0.000028201
1.312000000,-0.211494239,0.498700045,-1.900140620,2.927412359,1.507803584,-0.012701378
1.314000000,-0.211493297,0.498696995,-1.900534996,2.928299072,1.507764678,-0.008128180
1.316000000,-0.211493858,0.498695685,-1.900928556,2.929186098,1.507722048,-0.005201313
1.318000000,-0.211494487,0.498694306,-1.901321159,2.930073668,1.507678014,-0.003328137
1.320000000,-0.211495258,0.498693031,-1.901712745,2.930961554,1.507633880,-0.002129325
1.322000000,-0.211496061,0.498691780,-1.902103250,2.931849657,1.507590552,-0.001362121
1.324000000,-0.211496828,0.498690502,-1.902492644,2.932737913,1.507548163,-0.000871164
1.326000000,-0.211497549,0.498689189,-1.902880920,2.933626270,1.507506348,-0.000557036
1.328000000,-0.211498232,0.498687849,-1.903268087,2.934514682,1.507464616,-0.000356127
1.330000000,-0.211498893,0.498686494,-1.903654154,2.935403100,1.507422585,-0.000227755
1.332000000,-0.211499543,0.498685132,-1.904039131,2.936291474,1.507380087,-0.000145927
1.334000000,-0.211500189,0.498683770,-1.904423022,2.937179751,1.507337141,-0.000094080
1.336000000,-0.211500836,0.498682410,-1.904805830,2.938067874,1.507293885,-0.000061728
1.338000000,-0.211501483,0.498681053,-1.905187558,2.938955786,1.507250487,-0.000042334
1.340000000,-0.211502133,0.498679699,-1.905568207,2.939843431,1.507207087,-0.000031932
1.342000000,-0.211502784,0.498678349,-1.905947777,2.940730755,1.507163764,-0.000028205
1.344000000,-0.211504810,0.498678352,-1.906326261,2.941626621,1.507119119,-0.012488983
1.346000000,-0.211503896,0.498675358,-1.906703428,2.942509068,1.507079362,-0.007992254
1.348000000,-0.211504466,0.498674086,-1.907079754,2.943391872,1.507036032,-0.005114328
1.350000000,-0.211505041,0.498672685,-1.907455081,2.944275242,1.506991498,-0.003272474
1.352000000,-0.211505212,0.498670883,-1.907829164,2.945158944,1.506948469,-0.002093718
1.354000000,-0.211504714,0.498668531,-1.908201833,2.946042776,1.506907733,-0.001339357
1.356000000,-0.211503565,0.498665664,-1.908573111,2.946926616,1.506867787,-0.000856628
1.358000000,-0.211501923,0.498662409,-1.908943107,2.947810398,1.506826756,-0.000547775
1.360000000,-0.211499970,0.498658910,-1.909311937,2.948694099,1.506783579,-0.000350248
1.362000000,-0.211497848,0.498655277,-1.909679693,2.949577716,1.506738283,-0.000224045
1.364000000,-0.211495648,0.498651583,-1.910046430,2.950461252,1.506691647,-0.000143605
1.366000000,-0.211493421,0.498647868,-1.910412181,2.951344706,1.506644690,-0.000092637
1.368000000,-0.211491192,0.498644153,-1.910776964,2.952228064,1.506598254,-0.000060822
1.370000000,-0.211488975,0.498640448,-1.911140786,2.953111295,1.506552803,-0.000041713
1.372000000,-0.211486773,0.498636758,-1.911503650,2.953994359,1.506508398,-0.000031388
1.374000000,-0.211484585,0.498633082,-1.911865555,2.954877205,1.506464809,-0.000027539
1.376000000,-0.211483743,0.498630736,-1.912226490,2.955768601,1.506420405,-0.012273551
1.378000000,-0.211480007,0.498625445,-1.912586201,2.956646787,1.506380604,-0.007854506
1.380000000,-0.211477810,0.498621906,-1.912945221,2.957525404,1.506336781,-0.005026305
1.382000000,-0.211475620,0.498618250,-1.913303337,2.958404629,1.506291638,-0.003216284
1.387000000,-0.211470363,0.498609284,-1.914194326,2.960603823,1.506179393,-0.001053015
1.388000000,-0.211469286,0.498607474,-1.914371752,2.961043737,1.506157391,-0.000842187
1.389000000,-0.211468199,0.498605657,-1.914548920,2.961483650,1.506135476,-0.000673548
1.390000000,-0.211467102,0.498603833,-1.914725831,2.961923552,1.506113603,-0.000538665
1.392000000,-0.211464888,0.498600174,-1.915078882,2.962803289,1.506069816,-0.000344543
1.394000000,-0.211462656,0.498596505,-1.915430912,2.963682878,1.506025794,-0.000220505
1.396000000,-0.211460415,0.498592832,-1.915781922,2.964562252,1.505981450,-0.000141427
1.398000000,-0.211458166,0.498589159,-1.916131911,2.965441351,1.505936816,-0.000091294
1.400000000,-0.211455913,0.498585486,-1.916480876,2.966320116,1.505891989,-0.000059951
1.402000000,-0.211453655,0.498581814,-1.916828815,2.967198494,1.505847072,-0.000041038
1.404000000,-0.211451393,0.498578142,-1.917175724,2.968076438,1.505802147,-0.000030664
1.406000000,-0.211449126,0.498574472,-1.917521600,2.968953909,1.505757256,-0.000026525
1.408000000,-0.211448155,0.498572090,-1.917866434,2.969839606,1.505711303,-0.012054600
1.410000000,-0.211444356,0.498566823,-1.918209982,2.970712042,1.505669510,-0.007714526
1.412000000,-0.211442069,0.498563279,-1.918552770,2.971584753,1.505624100,-0.004936867
1.414000000,-0.211439780,0.498559616,-1.918894588,2.972457964,1.505577765,-0.003159192
1.416000000,-0.211437589,0.498556026,-1.919235392,2.973331446,1.505531561,-0.002021508
1.418000000,-0.211435402,0.498552443,-1.919575129,2.974205106,1.505486137,-0.001293430
1.420000000,-0.211433179,0.498548835,-1.919913782,2.975078881,1.505441448,-0.000827516
1.422000000,-0.211430920,0.498545204,-1.920251354,2.975952724,1.505397114,-0.000529413
1.424000000,-0.211428635,0.498541557,-1.920587853,2.976826587,1.505352730,-0.000338750
1.426000000,-0.211426334,0.498537902,-1.920923283,2.977700422,1.505308032,-0.000216912
1.428000000,-0.211424025,0.498534245,-1.921257650,2.978574175,1.505262933,-0.000139221
1.430000000,-0.211421709,0.498530588,-1.921590953,2.979447786,1.505217482,-0.000089939
1.432000000,-0.211419388,0.498526931,-1.921923192,2.980321192,1.505171799,-0.000059078
1.434000000,-0.211417064,0.498523274,-1.922254367,2.981194330,1.505126004,-0.000040370
1.436000000,-0.211414748,0.498519622,-1.922584485,2.982067138,1.505080136,-0.000029958
1.438000000,-0.211412456,0.498515989,-1.922913549,2.982939554,1.505034250,-0.000025540
1.440000000,-0.211411422,0.498513623,-1.923241520,2.983820147,1.504987747,-0.011831306
1.442000000,-0.211407553,0.498508375,-1.923568125,2.984687618,1.504945273,-0.007571769
1.444000000,-0.211405163,0.498504822,-1.923893913,2.985555334,1.504899370,-0.004845653
1.446000000,-0.211402693,0.498501097,-1.924218638,2.986423459,1.504852680,-0.003100963
1.448000000,-0.211400263,0.498497402,-1.924542271,2.987291743,1.504805981,-0.001984388
1.450000000,-0.211397807,0.498493690,-1.924864773,2.988160068,1.504759770,-0.001269817
1.452000000,-0.211395301,0.498489946,-1.925186135,2.989028357,1.504714019,-0.000812544
1.454000000,-0.211392758,0.498486176,-1.925506359,2.989896553,1.504668466,-0.000519966
1.456000000,-0.211390191,0.498482392,-1.925825452,2.990764608,1.504622850,-0.000332829
1.458000000,-0.211387616,0.498478607,-1.926143419,2.991632484,1.504577004,-0.000213233
1.462000000,-0.211382457,0.498471043,-1.926775974,2.993367560,1.504484579,-0.000088534
1.463000000,-0.211381166,0.498469153,-1.926933407,2.993801162,1.504461368,-0.000071546
1.464000000,-0.211379874,0.498467264,-1.927090558,2.994234690,1.504438137,-0.000058162
1.466000000,-0.211377288,0.498463487,-1.927404011,2.995101502,1.504391628,-0.000039661
1.468000000,-0.211374712,0.498459718,-1.927716341,2.995967965,1.504345014,-0.000029213
1.470000000,-0.211372166,0.498455975,-1.928027557,2.996834053,1.504298309,-0.000024518
1.472000000,-0.211369651,0.498452258,-1.928337657,2.997699736,1.504251605,0.000024270
1.474000000,-0.211367055,0.498448309,-1.928646400,2.998571544,1.504206448,-0.009273193
1.476000000,-0.211364460,0.498444666,-1.928954225,2.999432673,1.504160126,-0.005934710
1.478000000,-0.211361954,0.498441010,-1.929260989,3.000294371,1.504112562,-0.003798101
1.480000000,-0.211359523,0.498437373,-1.929566663,3.001156419,1.504064782,-0.002430695
1.482000000,-0.211357131,0.498433771,-1.929871194,3.002018638,1.504017565,-0.001555586
1.484000000,-0.211354712,0.498430150,-1.930174557,3.002880927,1.503971079,-0.000995557
1.486000000,-0.211352251,0.498426501,-1.930476752,3.003743205,1.503925038,-0.000637197
1.488000000,-0.211349757,0.498422831,-1.930777789,3.004605402,1.503879050,-0.000407934
